customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,state,response,coverage,education,employment_status,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,Month,Day
43026.52149,59349,119,15,41,0,2,222.032326,Washington,No,Basic,Master or above,Employed,M,Rural,Married,Personal Auto,L3,2,Web,SUV,Medsize,January,Friday
3794.964613,19794,105,1,78,0,1,504.0,Oregon,No,Premium,College,Retired,M,Suburban,Married,Personal Auto,L1,4,Call Center,Four-Door Car,Medsize,February,Tuesday
2537.383207,92401,64,30,37,0,1,50.359627,Arizona,No,Basic,Bachelor,Employed,M,Rural,Divorced,Personal Auto,L1,4,Agent,Four-Door Car,Medsize,January,Sunday
8026.04923,0,109,10,20,0,6,898.430079,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,L3,1,Branch,SUV,Medsize,February,Sunday
7786.676381,83000,97,29,76,1,6,378.5566,Nevada,No,Extended,College,Employed,F,Urban,Married,Corporate Auto,L2,1,Branch,Four-Door Car,Small,February,Thursday
5256.923177,77693,65,30,15,0,7,225.045919,Washington,No,Basic,College,Employed,F,Urban,Married,Personal Auto,L1,2,Call Center,Four-Door Car,Medsize,February,Friday
8256.2978,62902,69,14,94,0,2,159.383042,Arizona,Yes,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,L3,2,Web,Two-Door Car,Medsize,January,Tuesday
2453.336242,0,70,5,70,2,1,449.601961,Nevada,No,Basic,Master or above,Unemployed,M,Suburban,Married,Personal Auto,L3,4,Branch,Two-Door Car,Medsize,January,Thursday
4312.769798,43386,111,17,35,0,1,413.002348,Washington,No,Basic,College,Employed,M,Urban,Single,Personal Auto,L1,1,Call Center,SUV,Medsize,January,Sunday
5556.91458,29120,72,31,77,0,3,345.6,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Corporate Auto,L3,1,Agent,Two-Door Car,Medsize,January,Sunday
8693.995589,48893,110,9,26,0,3,787.88953,Washington,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,L3,1,Branch,SUV,Medsize,January,Saturday
11830.95192,92931,146,6,38,0,7,503.144025,California,No,Premium,College,Employed,F,Urban,Married,Personal Auto,L3,1,Branch,SUV,Small,January,Thursday
4159.593921,0,62,1,64,0,3,446.4,Washington,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,L1,1,Agent,Two-Door Car,Medsize,February,Tuesday
4462.445111,70088,112,0,33,0,1,536.481665,Washington,No,Basic,College,Employed,M,Urban,Married,Personal Auto,L3,2,Call Center,SUV,Large,February,Tuesday
2515.259002,25558,63,31,11,0,1,453.6,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,L3,2,Branch,Four-Door Car,Small,January,Sunday
8007.399376,0,112,12,93,0,3,537.6,Arizona,Yes,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Corporate Auto,L1,1,Web,Sports Car,Medsize,January,Sunday
9901.278118,0,134,24,51,0,3,643.2,Washington,No,Extended,Master or above,Unemployed,M,Suburban,Married,Personal Auto,L2,1,Agent,SUV,Small,January,Sunday
12282.84085,36328,155,6,21,0,4,388.148089,Washington,No,Premium,Bachelor,Employed,F,Rural,Married,Corporate Auto,L2,1,Agent,SUV,Medsize,January,Wednesday
44468.02303,32948,127,20,46,1,2,1428.972913,Washington,No,Extended,High School or Below,Employed,F,Suburban,Single,Personal Auto,L2,1,Call Center,SUV,Medsize,January,Saturday
8184.585992,69114,103,9,68,0,4,162.199584,California,No,Basic,Bachelor,Employed,M,Rural,Divorced,Personal Auto,L3,2,Agent,SUV,Medsize,February,Saturday
16007.94954,45302,133,4,34,0,2,638.4,Oregon,No,Extended,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,L1,3,Branch,SUV,Small,January,Monday
6361.845408,0,88,28,23,0,4,110.527627,Arizona,No,Extended,High School or Below,Unemployed,M,Rural,Married,Personal Auto,L3,4,Branch,Four-Door Car,Medsize,February,Sunday
8736.501241,53173,112,30,57,0,4,1169.409787,California,No,Basic,College,Employed,F,Suburban,Single,Personal Auto,L1,1,Call Center,SUV,Medsize,February,Thursday
4334.064096,23904,123,1,67,3,1,590.4,Arizona,Yes,Extended,Bachelor,Retired,F,Suburban,Single,Corporate Auto,L3,1,Agent,SUV,Medsize,February,Sunday
4376.363592,63774,111,18,63,0,1,60.036683,Arizona,Yes,Premium,Bachelor,Employed,F,Rural,Divorced,Personal Auto,L2,2,Agent,Four-Door Car,Medsize,February,Monday
9294.088719,67544,116,2,15,0,3,556.8,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,L3,1,Branch,SUV,Small,January,Saturday
2543.003943,26691,65,7,51,0,1,312.0,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,L3,3,Agent,Four-Door Car,Large,February,Monday
6582.450781,0,62,3,44,0,2,297.6,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,L3,1,Agent,Four-Door Car,Medsize,February,Tuesday
4686.469674,58089,118,31,83,0,1,566.4,California,Yes,Basic,College,Employed,M,Suburban,Married,Corporate Auto,L1,1,Agent,SUV,Medsize,February,Saturday
14325.15261,0,136,30,75,0,2,652.8,Nevada,No,Extended,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L2,1,Agent,SUV,Medsize,February,Friday
2434.08581,0,68,28,65,0,1,271.489602,California,No,Basic,Bachelor,Unemployed,M,Urban,Married,Personal Auto,L2,3,Branch,Four-Door Car,Medsize,February,Friday
25107.09812,24410,73,5,51,0,2,350.4,Oregon,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Corporate Auto,L3,3,Web,Four-Door Car,Small,February,Saturday
13432.00289,68956,118,12,8,2,2,118.538444,California,No,Basic,Bachelor,Employed,F,Rural,Single,Personal Auto,L3,3,Call Center,SUV,Medsize,January,Saturday
2753.780996,0,73,29,82,0,1,298.671049,California,No,Basic,High School or Below,Unemployed,F,Urban,Married,Personal Auto,L3,1,Call Center,Four-Door Car,Medsize,February,Wednesday
8653.302322,20588,113,6,86,0,7,586.390393,Nevada,No,Basic,College,Medical Leave,F,Suburban,Married,Personal Auto,L3,1,Branch,SUV,Medsize,January,Saturday
7057.888812,37840,90,31,9,0,4,432.0,Oregon,No,Extended,Bachelor,Employed,M,Suburban,Married,Corporate Auto,L2,2,Agent,Four-Door Car,Large,January,Monday
5906.940238,43440,74,13,52,0,7,128.21198,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,February,Tuesday
2937.424534,83195,73,18,36,1,1,332.693627,Nevada,No,Basic,Master or above,Employed,F,Urban,Single,Personal Auto,L1,1,Call Center,Two-Door Car,Medsize,January,Monday
4974.235309,0,70,18,74,0,3,336.0,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L1,1,Call Center,Four-Door Car,Medsize,February,Thursday
4268.618821,43209,110,12,16,0,1,528.0,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L3,1,Web,Sports Car,Medsize,February,Friday
4601.913754,37308,115,2,51,0,1,552.0,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L2,1,Web,SUV,Medsize,January,Friday
7638.442811,66106,95,10,25,1,4,250.323257,California,No,Extended,Master or above,Employed,F,Urban,Married,Personal Auto,L3,3,Agent,Two-Door Car,Small,January,Tuesday
4623.624811,97065,117,10,0,0,1,561.6,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Single,Personal Auto,L2,4,Branch,SUV,Medsize,January,Wednesday
5470.181751,24910,69,12,79,0,3,746.107437,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,L1,3,Agent,Two-Door Car,Medsize,January,Thursday
4999.34581,49414,68,8,82,5,6,159.631303,Oregon,No,Basic,Master or above,Employed,M,Rural,Single,Personal Auto,L3,1,Agent,Four-Door Car,Large,January,Friday
15956.51879,61148,132,28,25,0,2,98.206649,Arizona,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,L3,2,Branch,Sports Car,Small,February,Tuesday
9275.681452,52494,119,5,69,0,7,571.2,Arizona,No,Premium,Bachelor,Employed,F,Suburban,Single,Corporate Auto,L3,2,Agent,Two-Door Car,Small,February,Saturday
7595.335237,20538,104,25,64,0,7,499.2,Arizona,No,Basic,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,L1,1,Agent,SUV,Small,January,Saturday
24636.96719,73716,103,2,91,0,2,162.662641,Washington,No,Basic,High School or Below,Employed,M,Rural,Married,Special Auto,L2,1,Call Center,Sports Car,Medsize,January,Monday
2810.464447,26790,71,4,41,0,1,340.8,Washington,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,L3,2,Agent,Two-Door Car,Medsize,February,Sunday
2337.356699,0,65,31,52,0,1,468.0,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,L3,2,Agent,Four-Door Car,Small,February,Sunday
4668.043154,53252,117,1,76,0,1,561.6,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L3,2,Web,SUV,Medsize,January,Sunday
10972.06778,24164,137,2,40,0,5,657.6,California,Yes,Extended,Master or above,Employed,M,Suburban,Divorced,Personal Auto,L3,2,Agent,Sports Car,Medsize,January,Tuesday
34611.37896,20090,109,10,59,0,2,523.2,California,Yes,Basic,High School or Below,Employed,F,Suburban,Married,Special Auto,L3,2,Agent,Sports Car,Medsize,January,Friday
2478.833596,81721,63,11,5,0,1,133.90029,Arizona,No,Basic,College,Employed,M,Rural,Single,Personal Auto,L2,2,Web,Four-Door Car,Large,January,Sunday
26197.41498,18495,113,10,15,0,2,542.4,Washington,Yes,Basic,High School or Below,Disabled,F,Suburban,Married,Personal Auto,L2,1,Branch,SUV,Large,January,Saturday
6282.079645,42314,80,23,78,0,3,56.39419,California,No,Extended,Bachelor,Employed,M,Rural,Married,Personal Auto,L3,3,Web,Four-Door Car,Small,January,Tuesday
10954.38352,89892,135,9,6,0,9,526.248798,California,No,Extended,Bachelor,Employed,F,Urban,Single,Personal Auto,L3,1,Call Center,SUV,Medsize,February,Wednesday
7804.597655,0,117,18,84,4,8,91.055318,Oregon,No,Premium,Bachelor,Unemployed,F,Rural,Married,Personal Auto,L3,1,Branch,Four-Door Car,Medsize,January,Thursday
5207.197499,21576,65,27,16,0,3,312.0,California,No,Basic,Master or above,Employed,F,Suburban,Married,Personal Auto,L3,4,Web,Four-Door Car,Medsize,January,Thursday
2886.451602,10312,78,10,63,0,1,486.278557,Oregon,Yes,Extended,High School or Below,Retired,F,Suburban,Married,Personal Auto,L1,2,Agent,Four-Door Car,Large,January,Thursday
2483.642397,50632,62,26,42,0,1,54.961039,Arizona,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,L2,3,Agent,Two-Door Car,Medsize,February,Monday
4896.261605,0,139,5,29,0,1,1000.8,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L2,2,Branch,SUV,Medsize,February,Friday
4928.001408,97917,67,14,32,5,3,279.184512,Oregon,No,Basic,High School or Below,Employed,M,Urban,Single,Personal Auto,L2,4,Agent,Two-Door Car,Medsize,January,Wednesday
8759.592518,28280,116,7,55,0,9,556.8,Arizona,No,Basic,College,Medical Leave,M,Suburban,Married,Personal Auto,L3,2,Web,Sports Car,Medsize,January,Wednesday
11281.52451,86195,139,12,10,0,3,601.667902,California,No,Extended,High School or Below,Employed,F,Urban,Married,Special Auto,L2,1,Agent,SUV,Medsize,February,Tuesday
4315.6705,89797,106,19,8,0,1,70.958361,Nevada,No,Basic,Master or above,Employed,F,Rural,Married,Personal Auto,L3,2,Web,SUV,Small,January,Tuesday
4491.909095,0,63,16,5,0,5,302.4,Arizona,No,Basic,College,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,January,Sunday
6745.248379,0,192,1,27,0,1,1921.248929,Nevada,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,2,Call Center,Luxury Car/SUV,Large,February,Friday
28799.95415,33635,240,1,23,0,2,1152.0,California,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,L3,1,Web,Luxury Car/SUV,Medsize,February,Friday
14503.02129,29790,194,25,49,0,3,931.2,Oregon,No,Basic,Bachelor,Medical Leave,M,Suburban,Married,Personal Auto,L2,1,Agent,Luxury Car/SUV,Medsize,January,Monday
8270.625331,44656,70,2,80,0,2,336.0,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,L2,2,Branch,Two-Door Car,Medsize,January,Sunday
12731.95161,40870,105,3,56,0,2,504.0,Arizona,Yes,Basic,Master or above,Employed,M,Suburban,Married,Personal Auto,L2,1,Agent,SUV,Large,January,Friday
4167.094538,0,117,8,64,0,1,94.94292,California,No,Basic,College,Unemployed,M,Rural,Married,Corporate Auto,L3,3,Agent,Sports Car,Medsize,February,Sunday
10455.48983,28363,133,0,35,0,3,638.4,California,No,Extended,High School or Below,Employed,F,Suburban,Divorced,Personal Auto,L3,1,Agent,Sports Car,Medsize,February,Thursday
7074.398104,94508,88,27,54,0,3,491.384479,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,L3,4,Agent,Four-Door Car,Medsize,February,Monday
7046.478698,0,64,24,73,0,2,324.695555,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,L2,1,Branch,Four-Door Car,Large,January,Monday
13357.44544,0,124,13,1,0,2,696.034509,Oregon,No,Extended,Master or above,Unemployed,M,Suburban,Divorced,Personal Auto,L3,3,Agent,SUV,Medsize,February,Wednesday
18708.75831,0,77,10,36,1,2,554.4,Arizona,No,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Small,February,Friday
8583.272854,18017,114,23,54,0,9,547.2,Oregon,No,Premium,High School or Below,Disabled,F,Suburban,Divorced,Personal Auto,L3,2,Call Center,Four-Door Car,Medsize,January,Friday
12234.36232,0,117,15,68,0,2,930.594707,Washington,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,L2,2,Branch,SUV,Medsize,February,Monday
7185.673718,63741,91,25,15,0,6,36.980596,Nevada,No,Extended,High School or Below,Employed,M,Rural,Single,Corporate Auto,L1,3,Call Center,Four-Door Car,Medsize,January,Monday
9060.204521,57078,113,26,13,1,8,542.4,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L3,1,Call Center,Sports Car,Large,January,Tuesday
2336.177331,0,67,21,28,0,1,458.661381,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special Auto,L3,2,Agent,Four-Door Car,Medsize,February,Monday
7995.41091,25239,100,30,59,0,7,150.96491,Oregon,No,Basic,Bachelor,Employed,F,Rural,Divorced,Personal Auto,L3,3,Branch,SUV,Medsize,January,Monday
5897.555427,29227,74,0,83,0,7,421.19002,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Married,Special Auto,L3,1,Branch,Two-Door Car,Medsize,January,Monday
3939.00637,60021,99,12,28,0,1,882.871945,California,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Special Auto,L2,2,Agent,Four-Door Car,Small,January,Friday
2695.352444,0,73,23,59,0,1,780.57363,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Small,February,Friday
5459.216794,83208,68,10,93,0,4,325.866271,Nevada,No,Basic,High School or Below,Employed,M,Urban,Married,Special Auto,L2,2,Call Center,Four-Door Car,Small,February,Tuesday
2491.257604,25965,65,23,27,0,1,329.206567,Oregon,Yes,Basic,High School or Below,Medical Leave,F,Suburban,Divorced,Corporate Auto,L3,1,Agent,Four-Door Car,Medsize,February,Saturday
5570.17755,22679,72,25,32,0,4,345.6,Arizona,No,Basic,College,Disabled,F,Suburban,Married,Personal Auto,L3,1,Branch,Two-Door Car,Small,January,Tuesday
5100.737803,41186,70,15,29,4,3,242.320409,Arizona,No,Basic,High School or Below,Employed,M,Urban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,February,Saturday
7633.821822,0,67,7,4,0,2,445.702958,California,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,L3,2,Agent,Four-Door Car,Medsize,January,Saturday
4363.1982,0,63,13,49,0,7,302.4,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Small,January,Monday
2526.729022,33485,63,6,41,0,1,343.705799,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,L3,4,Call Center,Four-Door Car,Medsize,February,Friday
5122.718927,58206,64,2,56,0,3,454.188803,Washington,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,L2,3,Branch,Four-Door Car,Small,January,Monday
2483.544888,87492,62,15,69,0,1,264.461805,Oregon,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,L2,3,Agent,Two-Door Car,Medsize,February,Saturday
3489.276369,0,98,29,37,0,1,705.6,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Call Center,Four-Door Car,Small,February,Sunday
7325.917302,20757,102,6,74,3,9,216.4268,Nevada,No,Premium,Bachelor,Employed,M,Rural,Single,Corporate Auto,L3,1,Agent,Four-Door Car,Medsize,January,Tuesday
32450.39142,60455,104,20,25,0,2,499.2,Nevada,No,Basic,College,Employed,F,Suburban,Single,Personal Auto,L1,4,Agent,SUV,Medsize,February,Thursday
2628.171324,0,89,12,73,4,1,640.8,Washington,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,L3,1,Branch,Four-Door Car,Small,February,Wednesday
3095.627124,53588,77,10,71,0,1,369.6,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,L3,2,Branch,Four-Door Car,Medsize,January,Saturday
12731.95161,40870,105,3,56,0,2,504.0,California,Yes,Basic,Master or above,Employed,M,Suburban,Married,Corporate Auto,L3,1,Agent,SUV,Large,January,Friday
2631.564135,0,71,11,68,0,1,340.8,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,L3,2,Call Center,Two-Door Car,Large,January,Saturday
35984.10457,0,129,2,69,0,2,1267.549091,Nevada,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,L2,1,Agent,Sports Car,Medsize,February,Tuesday
2906.893312,45128,72,13,34,0,1,66.667784,Washington,No,Basic,High School or Below,Employed,F,Rural,Married,Special Auto,L2,4,Branch,Four-Door Car,Medsize,January,Monday
10628.06415,90874,137,18,28,4,3,459.785009,California,No,Extended,Bachelor,Employed,M,Urban,Married,Personal Auto,L3,1,Call Center,SUV,Medsize,February,Friday
7590.961288,52823,95,7,15,0,5,125.768818,Arizona,No,Extended,High School or Below,Employed,F,Rural,Married,Personal Auto,L3,2,Branch,Two-Door Car,Medsize,January,Sunday
5108.038755,26784,67,14,82,0,8,482.4,California,No,Basic,College,Disabled,M,Suburban,Married,Corporate Auto,L3,3,Branch,Four-Door Car,Small,January,Sunday
13989.84697,22354,118,27,9,0,2,775.526054,Oregon,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,L1,1,Call Center,SUV,Small,February,Sunday
3115.704933,54420,80,27,0,0,1,576.0,Oregon,No,Extended,College,Employed,M,Suburban,Single,Personal Auto,L1,2,Call Center,Four-Door Car,Medsize,January,Wednesday
13369.44267,50800,112,1,45,0,2,621.218119,Oregon,No,Basic,College,Employed,F,Suburban,Married,Corporate Auto,L2,1,Call Center,Sports Car,Medsize,February,Wednesday
8621.185568,0,87,12,12,1,2,417.6,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,L3,1,Call Center,Four-Door Car,Medsize,February,Thursday
10359.01985,84583,65,6,50,0,2,238.868659,Arizona,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,L1,2,Branch,Four-Door Car,Small,February,Saturday
3241.838403,33701,88,14,22,3,1,460.815578,Nevada,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal Auto,L3,1,Agent,Four-Door Car,Medsize,January,Saturday
4344.99018,0,63,21,27,0,4,462.63613,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,L1,3,Branch,Four-Door Car,Small,January,Saturday
7692.456014,0,105,1,37,0,4,504.0,Oregon,No,Premium,College,Unemployed,M,Suburban,Married,Personal Auto,L1,4,Web,Four-Door Car,Medsize,February,Saturday
26223.81193,0,115,22,15,1,2,828.0,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,L3,1,Call Center,SUV,Medsize,January,Friday
11610.25439,41503,73,28,69,0,2,15.001594,Oregon,No,Basic,College,Employed,F,Rural,Married,Personal Auto,L3,1,Agent,Two-Door Car,Small,January,Saturday
8937.118615,0,126,16,69,0,8,604.8,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,L2,1,Branch,SUV,Small,January,Tuesday
2462.859762,0,69,9,68,0,1,427.25055,California,No,Basic,Bachelor,Unemployed,F,Suburban,Divorced,Personal Auto,L1,1,Call Center,Two-Door Car,Small,February,Friday
2300.691547,25905,63,21,12,0,1,302.4,Oregon,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,L3,1,Agent,Four-Door Car,Large,January,Saturday
4078.023331,0,116,18,86,0,1,835.2,Oregon,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,L1,1,Agent,Sports Car,Medsize,January,Friday
2868.598866,40046,73,10,51,0,1,118.509791,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Personal Auto,L2,1,Agent,Four-Door Car,Small,January,Sunday
4428.031583,58577,110,6,62,0,1,303.872752,California,Yes,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,L3,1,Agent,SUV,Medsize,January,Saturday
4061.590219,70129,103,24,57,1,1,130.495798,California,No,Premium,Bachelor,Employed,M,Rural,Married,Personal Auto,L2,1,Branch,Four-Door Car,Medsize,January,Thursday
